Last N days,Profit Ratio,Time to Ship,City,Customer,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Category,Container,Product Name,Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Supplier,Unit Price,Customer Zip Code
2396,-85.07%,1,Monroeville,Ken Brennan,Consumer,3.0%,1,7/12/2012 12:00:00 AM,549,Critical,13,0.36,Office Supplies,Small Box,Xerox 1922,Paper,($60),East,90,$70,7/13/2012 12:00:00 AM,Regular Air,$7,Pennsylvania,Xerox,$5,15146
2396,-67.66%,1,Monroeville,Ken Brennan,Consumer,5.0%,1,7/12/2012 12:00:00 AM,549,Critical,5,0.36,Office Supplies,Small Box,Xerox 1984,Paper,($28),East,91,$41,7/13/2012 12:00:00 AM,Regular Air,$9,Pennsylvania,Xerox,$6,15146
2396,-79.21%,0,Monroeville,Ken Brennan,Consumer,5.0%,1,7/12/2012 12:00:00 AM,549,Critical,30,0.8,Office Supplies,Large Box,"Eldon Base for stackable storage shelf, platinum",Storage & Organization,($912),East,92,"$1,151",7/12/2012 12:00:00 AM,Express Air,$35,Pennsylvania,Eldon,$39,15146
2742,-10.30%,2,Fayetteville,Joe Elijah,Home Office,2.0%,1,8/1/2011 12:00:00 AM,610,Critical,38,0.37,Office Supplies,Small Box,Xerox 195,Paper,($29),South,93,$284,8/3/2011 12:00:00 AM,Express Air,$5,Arkansas,Xerox,$7,72701
3294,-15.63%,2,Cleveland,Arthur Prichep,Home Office,4.0%,1,1/26/2010 12:00:00 AM,611,Critical,47,0.59,Office Supplies,Small Box,Portfile® Personal File Boxes,Storage & Organization,($131),East,94,$840,1/28/2010 12:00:00 AM,Regular Air,$9,Ohio,Other,$18,44105
2296,-63.26%,2,Van Buren,Sheri Gordon,Corporate,10.0%,1,10/20/2012 12:00:00 AM,612,Medium,50,0.4,Office Supplies,Small Box,Xerox 1928,Paper,($166),South,95,$263,10/22/2012 12:00:00 AM,Regular Air,$6,Arkansas,Xerox,$5,72956
2296,34.83%,2,Van Buren,Sheri Gordon,Corporate,1.0%,1,10/20/2012 12:00:00 AM,612,Medium,43,0.55,Technology,Small Box,6190,Telephones and Communication,$882,South,96,"$2,531",10/22/2012 12:00:00 AM,Regular Air,$3,Arkansas,Other,$66,72956
2787,-57.77%,0,Waukegan,Carl Jackson,Corporate,3.0%,1,6/17/2011 12:00:00 AM,613,High,12,0.38,Office Supplies,Small Box,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,($54),Central,97,$94,6/17/2011 12:00:00 AM,Regular Air,$8,Illinois,Other,$7,60087
2787,14.11%,1,Waukegan,Carl Jackson,Corporate,9.0%,1,6/17/2011 12:00:00 AM,613,High,22,,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,$128,Central,98,$905,6/18/2011 12:00:00 AM,Regular Air,$6,Illinois,Other,$43,60087
2255,26.08%,2,Camp Springs,Dave Hallsten,Corporate,0.0%,1,11/30/2012 12:00:00 AM,614,High,41,0.49,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,$164,East,99,$628,12/2/2012 12:00:00 AM,Regular Air,$5,Maryland,Other,$14,20746
2255,-9.96%,1,Camp Springs,Dave Hallsten,Corporate,7.0%,1,11/30/2012 12:00:00 AM,614,High,24,0.74,Furniture,Jumbo Box,Balt Split Level Computer Training Table,Tables,($335),East,100,"$3,366",12/1/2012 12:00:00 AM,Delivery Truck,$52,Maryland,Other,$139,20746
3298,-23.48%,1,Pasadena,Tamara Chand,Consumer,2.0%,1,1/22/2010 12:00:00 AM,640,High,39,0.75,Furniture,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,Bookcases,"($1,154)",Central,101,"$4,914",1/23/2010 12:00:00 AM,Delivery Truck,$59,Texas,Other,$121,77506
3298,6.33%,1,Pasadena,Tamara Chand,Consumer,1.0%,1,1/22/2010 12:00:00 AM,640,High,24,0.37,Office Supplies,Small Box,Xerox 1939,Paper,$29,Central,102,$465,1/23/2010 12:00:00 AM,Regular Air,$10,Texas,Xerox,$19,77506
2872,-24.99%,1,Gurnee,Monica Federle,Corporate,7.0%,1,3/24/2011 12:00:00 AM,643,High,21,,Office Supplies,Large Box,"SAFCO Commercial Wire Shelving, Black",Storage & Organization,($695),Central,103,"$2,782",3/25/2011 12:00:00 AM,Express Air,$35,Illinois,Other,$138,60031
2469,-10.24%,1,Auburn,Bill Eplett,Corporate,1.0%,1,4/30/2012 12:00:00 AM,644,Critical,5,0.57,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,($172),East,104,"$1,680",5/1/2012 12:00:00 AM,Delivery Truck,$59,New York,Hon,$321,13021
3349,16.03%,2,Lafayette,Harold Engle,Consumer,5.0%,1,12/2/2009 12:00:00 AM,645,High,42,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,$89,Central,105,$558,12/4/2009 12:00:00 AM,Regular Air,$5,Indiana,Other,$13,47905
3360,-6.29%,1,Lake Jackson,Duane Huffman,Small Business,1.0%,1,11/21/2009 12:00:00 AM,646,High,18,0.56,Office Supplies,Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,"Scissors, Rulers and Trimmers",($11),Central,106,$173,11/22/2009 12:00:00 AM,Regular Air,$4,Texas,Acme,$9,77566
3263,-99.10%,0,Rockford,Dorothy Badders,Home Office,7.0%,1,2/26/2010 12:00:00 AM,678,Low,44,0.38,Office Supplies,Small Box,Xerox 198,Paper,($226),Central,107,$228,2/26/2010 12:00:00 AM,Regular Air,$8,Illinois,Xerox,$5,61107
2704,1.09%,2,Maplewood,Sarah Jordon,Consumer,5.0%,1,9/8/2011 12:00:00 AM,706,Critical,42,0.56,Office Supplies,Wrap Bag,Newell 326,Pens & Art Supplies,$1,Central,108,$75,9/10/2011 12:00:00 AM,Regular Air,$1,Minnesota,Newell,$2,55119
3319,-92.96%,4,Ocoee,Susan MacKendrick,Corporate,1.0%,1,1/1/2010 12:00:00 AM,710,Low,42,0.37,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,($150),South,109,$162,1/5/2010 12:00:00 AM,Regular Air,$5,Florida,Avery,$4,34761
3319,19.91%,2,Ocoee,Susan MacKendrick,Corporate,9.0%,1,1/1/2010 12:00:00 AM,710,Low,11,0.76,Furniture,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,$89,South,110,$447,1/3/2010 12:00:00 AM,Regular Air,$9,Florida,Other,$41,34761
3319,17.44%,4,Ocoee,Susan MacKendrick,Corporate,2.0%,1,1/1/2010 12:00:00 AM,710,Low,29,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,$731,South,111,"$4,193",1/5/2010 12:00:00 AM,Delivery Truck,$18,Florida,Other,$145,34761
3260,5.82%,2,White Plains,Caroline Jumper,Corporate,4.0%,1,3/1/2010 12:00:00 AM,738,Not Specified,7,0.59,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Appliances,$33,East,112,$561,3/3/2010 12:00:00 AM,Regular Air,$5,New York,Belkin,$81,10605
3260,-29.84%,1,White Plains,Caroline Jumper,Corporate,8.0%,1,3/1/2010 12:00:00 AM,738,Not Specified,31,0.37,Office Supplies,Small Box,Xerox 23,Paper,($57),East,113,$190,3/2/2010 12:00:00 AM,Regular Air,$5,New York,Xerox,$6,10605
2759,12.35%,0,Sheboygan,Thomas Boland,Corporate,9.0%,1,7/15/2011 12:00:00 AM,740,Medium,6,0.39,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,$3,Central,114,$28,7/15/2011 12:00:00 AM,Regular Air,$0,Wisconsin,Avery,$5,53081
3168,0.10%,1,Munster,Roy French,Consumer,2.0%,1,6/1/2010 12:00:00 AM,769,Medium,37,0.4,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,$4,Central,115,"$4,262",6/2/2010 12:00:00 AM,Delivery Truck,$56,Indiana,Other,$116,46321
2788,-43.17%,1,Henderson,Darrin Van Huff,Home Office,8.0%,1,6/16/2011 12:00:00 AM,771,Critical,18,0.36,Office Supplies,Small Box,Xerox 1949,Paper,($38),South,116,$89,6/17/2011 12:00:00 AM,Regular Air,$5,Kentucky,Xerox,$5,42420
3214,-6.51%,2,Oceanside,Pamela Stobb,Consumer,8.0%,1,4/16/2010 12:00:00 AM,772,High,35,0.5,Office Supplies,Medium Box,Bionaire 99.97% HEPA Air Cleaner,Appliances,($38),East,117,$589,4/18/2010 12:00:00 AM,Regular Air,$8,New York,Other,$18,11572
3214,37.30%,2,Oceanside,Pamela Stobb,Consumer,10.0%,1,4/16/2010 12:00:00 AM,772,High,25,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,$87,East,118,$233,4/18/2010 12:00:00 AM,Regular Air,$1,New York,Other,$10,11572
3052,15.69%,1,Merrillville,Helen Abelman,Home Office,6.0%,1,9/25/2010 12:00:00 AM,773,Medium,38,0.56,Technology,Small Box,Talkabout T8367,Telephones and Communication,$325,Central,119,"$2,071",9/26/2010 12:00:00 AM,Regular Air,$9,Indiana,Other,$66,46410
2618,-594.24%,2,Albany,Sibella Parks,Small Business,3.0%,1,12/3/2011 12:00:00 AM,774,Critical,17,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,($752),West,120,$127,12/5/2011 12:00:00 AM,Regular Air,$49,Oregon,Other,$4,97321
2879,-44.00%,1,Watertown,Peter McVee,Small Business,10.0%,1,3/17/2011 12:00:00 AM,775,Critical,35,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,($19),East,121,$44,3/18/2011 12:00:00 AM,Regular Air,$1,MA,Other,$1,02471
2879,-3.92%,2,Wellesley,Peter McVee,Small Business,10.0%,1,3/17/2011 12:00:00 AM,775,Critical,8,0.44,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,($1),East,122,$32,3/19/2011 12:00:00 AM,Regular Air,$1,MA,Other,$4,02457
2542,-79.21%,3,Poinciana,Thais Sissman,Corporate,3.0%,1,2/17/2012 12:00:00 AM,801,Critical,20,0.58,Office Supplies,Small Pack,Rogers Handheld Barrel Pencil Sharpener,Pens & Art Supplies,($47),South,123,$60,2/20/2012 12:00:00 AM,Regular Air,$4,Florida,Other,$3,34759
2951,3.36%,2,Lima,Kean Nguyen,Corporate,8.0%,1,1/4/2011 12:00:00 AM,802,Critical,33,0.4,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,$13,East,124,$379,1/6/2011 12:00:00 AM,Regular Air,$6,Ohio,Fellowes,$12,45801
2951,-135.43%,0,Lima,Kean Nguyen,Corporate,9.0%,1,1/4/2011 12:00:00 AM,802,Critical,2,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,($52),East,125,$39,1/4/2011 12:00:00 AM,Regular Air,$9,Ohio,Other,$16,45801
2770,-60.67%,2,Gallatin,Toby Swindell,Small Business,2.0%,1,7/4/2011 12:00:00 AM,805,Not Specified,39,0.54,Furniture,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",Office Furnishings,($120),South,126,$198,7/6/2011 12:00:00 AM,Regular Air,$6,Tennessee,Other,$5,37066
2993,-84.76%,1,Joliet,Neola Schneider,Home Office,1.0%,1,11/23/2010 12:00:00 AM,807,Medium,45,0.4,Office Supplies,Small Box,Xerox 1980,Paper,($167),Central,127,$197,11/24/2010 12:00:00 AM,Regular Air,$6,Illinois,Xerox,$4,60432
2993,-11.50%,1,Joliet,Neola Schneider,Home Office,4.0%,1,11/23/2010 12:00:00 AM,807,Medium,32,0.53,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,($14),Central,128,$125,11/24/2010 12:00:00 AM,Regular Air,$2,Illinois,Other,$4,60432
2481,-32.88%,4,Kearns,Alice McCarthy,Corporate,2.0%,1,4/18/2012 12:00:00 AM,832,Low,7,0.37,Office Supplies,Small Box,Xerox 1976,Paper,($18),West,129,$53,4/22/2012 12:00:00 AM,Regular Air,$6,Utah,Xerox,$6,84118
3642,-105.18%,1,Kenosha,Olvera Toch,Home Office,3.0%,1,2/12/2009 12:00:00 AM,833,Medium,1,0.38,Office Supplies,Small Box,GBC ProClick Spines for 32-Hole Punch,Binders and Binder Accessories,($20),Central,130,$19,2/13/2009 12:00:00 AM,Regular Air,$7,Wisconsin,Other,$13,53142
3543,-9.07%,1,Aurora,Eugene Moren,Home Office,1.0%,1,5/22/2009 12:00:00 AM,834,Medium,15,0.4,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,($164),West,131,"$1,813",5/23/2009 12:00:00 AM,Delivery Truck,$56,Colorado,Other,$116,80013
2675,-18.76%,1,Lancaster,Duane Huffman,Small Business,2.0%,1,10/7/2011 12:00:00 AM,835,Not Specified,18,0.37,Office Supplies,Small Box,Xerox 23,Paper,($23),Central,132,$125,10/8/2011 12:00:00 AM,Regular Air,$5,Texas,Xerox,$6,75146
3520,20.41%,2,Dickinson,Sean O'Donnell,Corporate,1.0%,1,6/14/2009 12:00:00 AM,837,Not Specified,11,0.49,Office Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,Pens & Art Supplies,$13,Central,133,$66,6/16/2009 12:00:00 AM,Regular Air,$1,North Dakota,Avery,$6,58601
2430,18.79%,1,Park Ridge,Carlos Daly,Home Office,0.0%,1,6/8/2012 12:00:00 AM,868,Not Specified,32,0.5,Office Supplies,Medium Box,Holmes HEPA Air Purifier,Appliances,$135,Central,134,$717,6/9/2012 12:00:00 AM,Regular Air,$6,Illinois,Other,$22,60068
2430,7.76%,2,Park Ridge,Carlos Daly,Home Office,4.0%,1,6/8/2012 12:00:00 AM,868,Not Specified,31,0.71,Technology,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,$114,Central,135,"$1,474",6/10/2012 12:00:00 AM,Regular Air,$4,Illinois,Other,$48,60068
3150,28.63%,0,Orlando,Valerie Dominguez,Corporate,4.0%,1,6/19/2010 12:00:00 AM,870,Not Specified,23,0.59,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,$476,South,136,"$1,661",6/19/2010 12:00:00 AM,Regular Air,$4,Florida,Other,$71,32839
2637,-33.32%,0,Saratoga,David Kendrick,Home Office,6.0%,1,11/14/2011 12:00:00 AM,871,Low,17,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,($35),West,137,$105,11/14/2011 12:00:00 AM,Regular Air,$5,California,Eldon,$6,95070
3253,4.21%,0,The Colony,Edward Nazzal,Home Office,1.0%,1,3/8/2010 12:00:00 AM,896,Critical,50,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,$52,Central,138,"$1,247",3/8/2010 12:00:00 AM,Regular Air,$13,Texas,Other,$25,75056
3167,6.71%,2,Hagerstown,Sanjit Jacobs,Consumer,3.0%,1,6/2/2010 12:00:00 AM,898,High,40,0.48,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,$45,East,139,$676,6/4/2010 12:00:00 AM,Regular Air,$7,Maryland,Other,$16,21740
3167,-9.33%,0,Hagerstown,Sanjit Jacobs,Consumer,4.0%,1,6/2/2010 12:00:00 AM,898,High,26,0.76,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,($716),East,140,"$7,669",6/2/2010 12:00:00 AM,Delivery Truck,$54,Maryland,Hon,$296,21740
3412,42.52%,1,Townsend,Karen Carlisle,Home Office,7.0%,1,9/30/2009 12:00:00 AM,900,Not Specified,29,0.36,Office Supplies,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders and Binder Accessories,$508,East,141,"$1,194",10/1/2009 12:00:00 AM,Regular Air,$3,MA,Avery,$41,01469
3478,18.68%,3,Joplin,Meg O'Connel,Corporate,9.0%,1,7/26/2009 12:00:00 AM,902,Not Specified,10,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,$360,Central,142,"$1,926",7/29/2009 12:00:00 AM,Regular Air,$1,MO,Other,$207,64804
2895,24.62%,5,Overland Park,Anthony O'Donnell,Consumer,6.0%,1,3/1/2011 12:00:00 AM,928,Low,21,0.57,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,$301,Central,143,"$1,223",3/6/2011 12:00:00 AM,Express Air,$4,Kansas,Belkin,$60,66212
2895,11.53%,2,Overland Park,Anthony O'Donnell,Consumer,2.0%,1,3/1/2011 12:00:00 AM,928,Low,26,0.48,Furniture,Small Box,DAX Clear Channel Poster Frame,Office Furnishings,$45,Central,144,$390,3/3/2011 12:00:00 AM,Express Air,$7,Kansas,Other,$15,66212
2315,-44.00%,3,Chico,Luke Foster,Corporate,4.0%,1,10/1/2012 12:00:00 AM,929,High,21,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,($100),West,145,$228,10/4/2012 12:00:00 AM,Regular Air,$7,California,Other,$11,95928
2315,-76.24%,2,Chico,Luke Foster,Corporate,4.0%,1,10/1/2012 12:00:00 AM,929,High,39,0.55,Office Supplies,Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",($64),West,146,$84,10/3/2012 12:00:00 AM,Regular Air,$3,California,Other,$2,95928
3335,-4.51%,1,Winchester,Phillina Ober,Small Business,3.0%,1,12/16/2009 12:00:00 AM,930,Critical,22,0.76,Furniture,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,($42),South,147,$922,12/17/2009 12:00:00 AM,Express Air,$59,Virginia,Other,$41,22601
3335,17.57%,0,Winchester,Phillina Ober,Small Business,0.0%,1,12/16/2009 12:00:00 AM,930,Critical,11,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,$14,South,148,$79,12/16/2009 12:00:00 AM,Regular Air,$2,Virginia,Other,$7,22601
2373,-5.85%,0,Quincy,Claudia Miner,Small Business,2.0%,1,8/4/2012 12:00:00 AM,933,Not Specified,15,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,($5),Central,149,$81,8/4/2012 12:00:00 AM,Regular Air,$3,Illinois,Wilson Jones,$5,62301
3422,-3.75%,1,Fairborn,Jim Kriz,Consumer,7.0%,1,9/20/2009 12:00:00 AM,960,Medium,46,0.54,Furniture,Wrap Bag,DAX Wood Document Frame.,Office Furnishings,($23),East,150,$606,9/21/2009 12:00:00 AM,Regular Air,$7,Ohio,Other,$14,45324
3560,34.65%,2,Garden City,Mike Vittorini,Small Business,6.0%,1,5/5/2009 12:00:00 AM,962,Low,33,0.37,Office Supplies,Small Box,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,"$1,408",Central,151,"$4,064",5/7/2009 12:00:00 AM,Regular Air,$20,Michigan,Other,$123,48135
3560,-33.28%,2,Grand Rapids,Mike Vittorini,Small Business,8.0%,1,5/5/2009 12:00:00 AM,962,Low,47,0.41,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,"($1,070)",Central,152,"$3,214",5/7/2009 12:00:00 AM,Delivery Truck,$60,Michigan,Other,$69,49505
2816,30.21%,2,Concord,Stefania Perrino,Corporate,2.0%,1,5/19/2011 12:00:00 AM,964,Medium,50,0.39,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,$95,East,153,$315,5/21/2011 12:00:00 AM,Regular Air,$1,New Hampshire,Avery,$6,03301
2816,-3.20%,2,New Bedford,Stefania Perrino,Corporate,2.0%,1,5/19/2011 12:00:00 AM,964,Medium,4,0.43,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,($1),East,154,$40,5/21/2011 12:00:00 AM,Regular Air,$1,MA,Other,$10,02740
2821,-6.05%,7,Xenia,Jas O'Carroll,Corporate,7.0%,1,5/14/2011 12:00:00 AM,965,Low,42,0.66,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,($679),East,155,"$11,230",5/21/2011 12:00:00 AM,Delivery Truck,$36,Ohio,Other,$281,45385
2418,-41.50%,2,Chula Vista,Maureen Gastineau,Consumer,3.0%,1,6/20/2012 12:00:00 AM,967,Medium,6,0.39,Technology,Medium Box,Sharp EL500L Fraction Calculator,Office Machines,($38),West,156,$91,6/22/2012 12:00:00 AM,Regular Air,$8,California,Other,$14,91911
2418,30.73%,1,Chula Vista,Maureen Gastineau,Consumer,1.0%,1,6/20/2012 12:00:00 AM,967,Medium,42,0.59,Office Supplies,Small Pack,Panasonic KP-150 Electric Pencil Sharpener,Pens & Art Supplies,$502,West,157,"$1,635",6/21/2012 12:00:00 AM,Regular Air,$3,California,Other,$38,91911
2418,16.29%,3,Chula Vista,Maureen Gastineau,Consumer,1.0%,1,6/20/2012 12:00:00 AM,967,Medium,48,0.68,Furniture,Jumbo Box,Hon Rectangular Conference Tables,Tables,"$1,837",West,158,"$11,278",6/23/2012 12:00:00 AM,Delivery Truck,$32,California,Hon,$228,91911
3576,10.60%,4,Garland,Kelly Lampkin,Corporate,6.0%,1,4/19/2009 12:00:00 AM,994,Low,38,0.36,Office Supplies,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",Rubber Bands,$14,Central,159,$132,4/23/2009 12:00:00 AM,Regular Air,$2,Texas,Other,$4,75043
2805,43.12%,1,Joliet,Neola Schneider,Home Office,3.0%,1,5/30/2011 12:00:00 AM,995,Medium,46,0.53,Furniture,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,Office Furnishings,$783,Central,160,"$1,815",5/31/2011 12:00:00 AM,Regular Air,$3,Illinois,Other,$40,60432
3356,37.78%,1,Alton,Allen Rosenblatt,Small Business,7.0%,1,11/25/2009 12:00:00 AM,998,Not Specified,16,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,$94,Central,161,$248,11/26/2009 12:00:00 AM,Regular Air,$1,Illinois,Other,$16,62002
3073,-30.76%,7,Radnor,Max Jones,Home Office,8.0%,1,9/4/2010 12:00:00 AM,999,Low,6,0.79,Office Supplies,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Storage & Organization,($180),East,162,$584,9/11/2010 12:00:00 AM,Regular Air,$20,Pennsylvania,Fellowes,$95,19087
2436,-26.96%,2,Coos Bay,Hallie Redmond,Home Office,4.0%,1,6/2/2012 12:00:00 AM,1027,Medium,19,0.56,Furniture,Jumbo Box,"Hon Metal Bookcases, Putty",Bookcases,($379),West,163,"$1,406",6/4/2012 12:00:00 AM,Delivery Truck,$47,Oregon,Hon,$71,97420
3680,-17.17%,1,Fort Dodge,Matt Collins,Consumer,3.0%,1,1/5/2009 12:00:00 AM,1028,High,6,0.4,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,($28),Central,164,$166,1/6/2009 12:00:00 AM,Regular Air,$2,Iowa,Other,$28,50501
3680,-2.99%,2,Fort Dodge,Matt Collins,Consumer,1.0%,1,1/5/2009 12:00:00 AM,1028,High,11,0.59,Technology,Small Box,3285,Telephones and Communication,($60),Central,165,"$2,021",1/7/2009 12:00:00 AM,Regular Air,$6,Iowa,Other,$206,50501
3442,-23.09%,2,Hagerstown,Sanjit Jacobs,Consumer,0.0%,1,8/31/2009 12:00:00 AM,1031,Medium,34,0.38,Office Supplies,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders and Binder Accessories,($52),East,166,$226,9/2/2009 12:00:00 AM,Regular Air,$5,Maryland,Other,$6,21740
2540,-15.37%,2,Deer Park,Anthony Witt,Corporate,9.0%,1,2/19/2012 12:00:00 AM,1057,Critical,41,0.61,Technology,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Computer Peripherals,($52),Central,167,$341,2/21/2012 12:00:00 AM,Regular Air,$4,Texas,Other,$8,77536
3205,-189.20%,1,Blacksburg,Jim Epp,Small Business,7.0%,1,4/25/2010 12:00:00 AM,1058,Medium,3,0.6,Technology,Small Box,T28 WORLD,Telephones and Communication,($888),South,168,$469,4/26/2010 12:00:00 AM,Regular Air,$9,Virginia,Other,$196,24060
3628,4.16%,2,Dickinson,Sean O'Donnell,Corporate,2.0%,1,2/26/2009 12:00:00 AM,1059,Critical,22,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,$5,Central,169,$127,2/28/2009 12:00:00 AM,Regular Air,$3,North Dakota,Wilson Jones,$5,58601
3628,31.33%,1,Dickinson,Sean O'Donnell,Corporate,3.0%,1,2/26/2009 12:00:00 AM,1059,Critical,24,0.37,Office Supplies,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,$310,Central,170,$990,2/27/2009 12:00:00 AM,Regular Air,$7,North Dakota,Wilson Jones,$41,58601
3269,44.85%,2,Pendleton,Harold Dahlen,Corporate,0.0%,1,2/20/2010 12:00:00 AM,1060,Medium,30,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,$533,West,171,"$1,188",2/22/2010 12:00:00 AM,Regular Air,$3,Oregon,Other,$38,97801
2449,-41.63%,7,Oakton,Muhammed Yedwab,Consumer,10.0%,1,5/20/2012 12:00:00 AM,1088,Low,13,0.78,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,($112),South,172,$269,5/27/2012 12:00:00 AM,Regular Air,$7,Virginia,Other,$21,22124
2722,-35.27%,2,Surprise,Ed Braxton,Consumer,7.0%,1,8/21/2011 12:00:00 AM,1095,Medium,28,0.36,Office Supplies,Small Box,Xerox 1949,Paper,($50),West,173,$142,8/23/2011 12:00:00 AM,Regular Air,$5,Arizona,Xerox,$5,85374
